"radon" "state" "log_radon" "floor" "countyname" "countyID" "fips" "uranium" "log_uranium"
5.5 "MN" 1.70474809223843 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
2.5 "MN" 0.916290731874155 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
0.8 "MN" -0.22314355131421 1 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
2.1 "MN" 0.741937344729377 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
2.8 "MN" 1.02961941718116 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
3.9 "MN" 1.3609765531356 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
4.3 "MN" 1.45861502269952 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
4.7 "MN" 1.54756250871601 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
2.8 "MN" 1.02961941718116 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
4.1 "MN" 1.41098697371026 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
1.6 "MN" 0.470003629245736 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
4.3 "MN" 1.45861502269952 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
0.7 "MN" -0.356674943938732 1 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
5.5 "MN" 1.70474809223843 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
3.3 "MN" 1.19392246847243 1 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
5.5 "MN" 1.70474809223843 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
2.5 "MN" 0.916290731874155 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
2.7 "MN" 0.993251773010283 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
8.4 "MN" 2.12823170584927 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
3.3 "MN" 1.19392246847243 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
3.2 "MN" 1.16315080980568 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
8.6 "MN" 2.15176220325946 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
1.7 "MN" 0.53062825106217 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
5.7 "MN" 1.7404661748405 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
13 "MN" 2.56494935746154 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
2.7 "MN" 0.993251773010283 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
4.7 "MN" 1.54756250871601 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
5.6 "MN" 1.7227665977411 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
13.8 "MN" 2.62466859216316 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
7.6 "MN" 2.02814824729229 1 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
5.7 "MN" 1.7404661748405 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
4.6 "MN" 1.52605630349505 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
7.6 "MN" 2.02814824729229 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
2.6 "MN" 0.955511445027436 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
4.5 "MN" 1.50407739677627 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
5.9 "MN" 1.77495235091167 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
2.2 "MN" 0.78845736036427 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
2.4 "MN" 0.8754687373539 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
4 "MN" 1.38629436111989 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
4.6 "MN" 1.52605630349505 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
4.6 "MN" 1.52605630349505 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
10.9 "MN" 2.3887627892351 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
7.6 "MN" 2.02814824729229 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
3 "MN" 1.09861228866811 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
1.5 "MN" 0.405465108108164 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
1.6 "MN" 0.470003629245736 1 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
16.5 "MN" 2.80336038090653 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
3.1 "MN" 1.1314021114911 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
5.1 "MN" 1.62924053973028 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
4.9 "MN" 1.58923520511658 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
6 "MN" 1.79175946922805 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
0.9 "MN" -0.105360515657826 1 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
1.8 "MN" 0.587786664902119 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
3.9 "MN" 1.3609765531356 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
5.6 "MN" 1.7227665977411 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
0.4 "MN" -0.916290731874155 1 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
2.6 "MN" 0.955511445027436 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
3.6 "MN" 1.28093384546206 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
6.2 "MN" 1.82454929205105 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
23.6 "MN" 3.16124671203156 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
3.9 "MN" 1.3609765531356 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
2.9 "MN" 1.06471073699243 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
3 "MN" 1.09861228866811 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
4.7 "MN" 1.54756250871601 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
3 "MN" 1.09861228866811 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
4.2 "MN" 1.43508452528932 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
3.8 "MN" 1.33500106673234 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
3 "MN" 1.09861228866811 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
4.3 "MN" 1.45861502269952 0 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
2.9 "MN" 1.06471073699243 1 "HENNEPIN" 26 27053 0.907991 -0.09652081232424
3.4 "MN" 1.22377543162212 0 "HOUSTON" 27 27055 1.65455 0.503529068533353
8.5 "MN" 2.14006616349627 0 "HOUSTON" 27 27055 1.65455 0.503529068533353
9 "MN" 2.19722457733622 0 "HOUSTON" 27 27055 1.65455 0.503529068533353
4.8 "MN" 1.56861591791385 1 "HOUSTON" 27 27055 1.65455 0.503529068533353
3.6 "MN" 1.28093384546206 0 "HOUSTON" 27 27055 1.65455 0.503529068533353
2.2 "MN" 0.78845736036427 1 "HOUSTON" 27 27055 1.65455 0.503529068533353
2.8 "MN" 1.02961941718116 1 "HUBBARD" 28 27057 0.66992 -0.400596976711304
0.8 "MN" -0.22314355131421 1 "HUBBARD" 28 27057 0.66992 -0.400596976711304
1.5 "MN" 0.405465108108164 0 "HUBBARD" 28 27057 0.66992 -0.400596976711304
4.6 "MN" 1.52605630349505 0 "HUBBARD" 28 27057 0.66992 -0.400596976711304
3.7 "MN" 1.30833281965018 1 "HUBBARD" 28 27057 0.66992 -0.400596976711304
3.6 "MN" 1.28093384546206 0 "ISANTI" 29 27059 0.471483 -0.751872232701787
3 "MN" 1.09861228866811 0 "ISANTI" 29 27059 0.471483 -0.751872232701787
2.2 "MN" 0.78845736036427 0 "ISANTI" 29 27059 0.471483 -0.751872232701787
1.9 "MN" 0.641853886172395 0 "ITASCA" 30 27061 0.515124 -0.663347630601429
2.6 "MN" 0.955511445027436 0 "ITASCA" 30 27061 0.515124 -0.663347630601429
1.8 "MN" 0.587786664902119 0 "ITASCA" 30 27061 0.515124 -0.663347630601429
2.4 "MN" 0.8754687373539 0 "ITASCA" 30 27061 0.515124 -0.663347630601429
4.3 "MN" 1.45861502269952 0 "ITASCA" 30 27061 0.515124 -0.663347630601429
2.6 "MN" 0.955511445027436 0 "ITASCA" 30 27061 0.515124 -0.663347630601429
1.1 "MN" 0.0953101798043249 0 "ITASCA" 30 27061 0.515124 -0.663347630601429
3.3 "MN" 1.19392246847243 0 "ITASCA" 30 27061 0.515124 -0.663347630601429
2.5 "MN" 0.916290731874155 0 "ITASCA" 30 27061 0.515124 -0.663347630601429
9.4 "MN" 2.24070968927596 0 "ITASCA" 30 27061 0.515124 -0.663347630601429
1.3 "MN" 0.262364264467491 0 "ITASCA" 30 27061 0.515124 -0.663347630601429
8.4 "MN" 2.12823170584927 0 "JACKSON" 31 27063 1.36209 0.309020284839334
5 "MN" 1.6094379124341 0 "JACKSON" 31 27063 1.36209 0.309020284839334
2.9 "MN" 1.06471073699243 0 "JACKSON" 31 27063 1.36209 0.309020284839334
13.1 "MN" 2.57261223020711 0 "JACKSON" 31 27063 1.36209 0.309020284839334
15.3 "MN" 2.72785282839839 0 "JACKSON" 31 27063 1.36209 0.309020284839334
1.8 "MN" 0.587786664902119 0 "KANABEC" 32 27065 0.948014 -0.0533860089036706
3.8 "MN" 1.33500106673234 0 "KANABEC" 32 27065 0.948014 -0.0533860089036706
7.9 "MN" 2.06686275947298 0 "KANABEC" 32 27065 0.948014 -0.0533860089036706
2.6 "MN" 0.955511445027436 0 "KANABEC" 32 27065 0.948014 -0.0533860089036706
11.3 "MN" 2.42480272571829 0 "KANDIYOHI" 33 27067 1.11598 0.10973294265158
4.1 "MN" 1.41098697371026 0 "KANDIYOHI" 33 27067 1.11598 0.10973294265158
12.3 "MN" 2.50959926237837 0 "KANDIYOHI" 33 27067 1.11598 0.10973294265158
6.7 "MN" 1.90210752639692 0 "KANDIYOHI" 33 27067 1.11598 0.10973294265158
6.9 "MN" 1.93152141160321 0 "KITTSON" 34 27069 0.992227 -0.00780336722984165
4.5 "MN" 1.50407739677627 1 "KITTSON" 34 27069 0.992227 -0.00780336722984165
0.9 "MN" -0.105360515657826 1 "KITTSON" 34 27069 0.992227 -0.00780336722984165
1.7 "MN" 0.53062825106217 0 "KOOCHICHING" 35 27071 0.414025 -0.881828920506582
1.4 "MN" 0.336472236621213 0 "KOOCHICHING" 35 27071 0.414025 -0.881828920506582
2 "MN" 0.693147180559945 1 "KOOCHICHING" 35 27071 0.414025 -0.881828920506582
1 "MN" 0 1 "KOOCHICHING" 35 27071 0.414025 -0.881828920506582
1 "MN" 0 0 "KOOCHICHING" 35 27071 0.414025 -0.881828920506582
2.8 "MN" 1.02961941718116 1 "KOOCHICHING" 35 27071 0.414025 -0.881828920506582
1.3 "MN" 0.262364264467491 1 "KOOCHICHING" 35 27071 0.414025 -0.881828920506582
11.3 "MN" 2.42480272571829 1 "LAC QUI PARLE" 36 27073 1.36483 0.311029878756367
16 "MN" 2.77258872223978 0 "LAC QUI PARLE" 36 27073 1.36483 0.311029878756367
1.3 "MN" 0.262364264467491 1 "LAKE" 37 27075 0.500776 -0.691596383667291
1.3 "MN" 0.262364264467491 0 "LAKE" 37 27075 0.500776 -0.691596383667291
1.6 "MN" 0.470003629245736 0 "LAKE" 37 27075 0.500776 -0.691596383667291
0.9 "MN" -0.105360515657826 0 "LAKE" 37 27075 0.500776 -0.691596383667291
2.8 "MN" 1.02961941718116 0 "LAKE" 37 27075 0.500776 -0.691596383667291
0.5 "MN" -0.693147180559945 0 "LAKE" 37 27075 0.500776 -0.691596383667291
1.5 "MN" 0.405465108108164 0 "LAKE" 37 27075 0.500776 -0.691596383667291
7.1 "MN" 1.96009478404727 0 "LAKE" 37 27075 0.500776 -0.691596383667291
0.5 "MN" -0.693147180559945 0 "LAKE" 37 27075 0.500776 -0.691596383667291
10.1 "MN" 2.31253542384721 0 "LAKE OF THE WOODS" 38 27077 0.505752 -0.681708848419116
4.3 "MN" 1.45861502269952 1 "LAKE OF THE WOODS" 38 27077 0.505752 -0.681708848419116
3.3 "MN" 1.19392246847243 0 "LAKE OF THE WOODS" 38 27077 0.505752 -0.681708848419116
2.9 "MN" 1.06471073699243 1 "LAKE OF THE WOODS" 38 27077 0.505752 -0.681708848419116
12.5 "MN" 2.52572864430826 0 "LE SUEUR" 39 27079 1.21464 0.194447736591795
4.2 "MN" 1.43508452528932 1 "LE SUEUR" 39 27079 1.21464 0.194447736591795
4.5 "MN" 1.50407739677627 0 "LE SUEUR" 39 27079 1.21464 0.194447736591795
3.9 "MN" 1.3609765531356 0 "LE SUEUR" 39 27079 1.21464 0.194447736591795
3.3 "MN" 1.19392246847243 0 "LE SUEUR" 39 27079 1.21464 0.194447736591795
17.5 "MN" 2.86220088092947 0 "LINCOLN" 40 27081 1.56034 0.444903746232023
10.6 "MN" 2.36085400111802 0 "LINCOLN" 40 27081 1.56034 0.444903746232023
7.9 "MN" 2.06686275947298 0 "LINCOLN" 40 27081 1.56034 0.444903746232023
3.5 "MN" 1.25276296849537 1 "LINCOLN" 40 27081 1.56034 0.444903746232023
6.5 "MN" 1.87180217690159 0 "LYON" 41 27083 1.48399 0.39473440617801
6.9 "MN" 1.93152141160321 1 "LYON" 41 27083 1.48399 0.39473440617801
5.1 "MN" 1.62924053973028 0 "LYON" 41 27083 1.48399 0.39473440617801
12 "MN" 2.484906649788 0 "LYON" 41 27083 1.48399 0.39473440617801
5.1 "MN" 1.62924053973028 0 "LYON" 41 27083 1.48399 0.39473440617801
8.9 "MN" 2.18605127673809 0 "LYON" 41 27083 1.48399 0.39473440617801
5.8 "MN" 1.75785791755237 0 "LYON" 41 27083 1.48399 0.39473440617801
4.6 "MN" 1.52605630349505 0 "LYON" 41 27083 1.48399 0.39473440617801
3.9 "MN" 1.3609765531356 0 "MAHNOMEN" 42 27087 1.16137 0.14960034272844
1.5 "MN" 0.405465108108164 1 "MARSHALL" 43 27089 1.01386 0.0137648285757133
23.8 "MN" 3.16968558067743 0 "MARSHALL" 43 27089 1.01386 0.0137648285757133
0.9 "MN" -0.105360515657826 1 "MARSHALL" 43 27089 1.01386 0.0137648285757133
1.4 "MN" 0.336472236621213 1 "MARSHALL" 43 27089 1.01386 0.0137648285757133
1.1 "MN" 0.0953101798043249 1 "MARSHALL" 43 27089 1.01386 0.0137648285757133
2.8 "MN" 1.02961941718116 0 "MARSHALL" 43 27089 1.01386 0.0137648285757133
48.2 "MN" 3.87535902105655 0 "MARSHALL" 43 27089 1.01386 0.0137648285757133
0.9 "MN" -0.105360515657826 1 "MARSHALL" 43 27089 1.01386 0.0137648285757133
8.3 "MN" 2.11625551480255 0 "MARSHALL" 43 27089 1.01386 0.0137648285757133
4.1 "MN" 1.41098697371026 0 "MARTIN" 44 27091 1.18041 0.16586183575527
0.5 "MN" -0.693147180559945 1 "MARTIN" 44 27091 1.18041 0.16586183575527
6.7 "MN" 1.90210752639692 0 "MARTIN" 44 27091 1.18041 0.16586183575527
7.5 "MN" 2.01490302054226 0 "MARTIN" 44 27091 1.18041 0.16586183575527
9.2 "MN" 2.21920348405499 0 "MARTIN" 44 27091 1.18041 0.16586183575527
0.5 "MN" -0.693147180559945 0 "MARTIN" 44 27091 1.18041 0.16586183575527
1.5 "MN" 0.405465108108164 0 "MARTIN" 44 27091 1.18041 0.16586183575527
10.3 "MN" 2.33214389523559 0 "MCLEOD" 45 27085 1.15076 0.140422593662249
3.9 "MN" 1.3609765531356 0 "MCLEOD" 45 27085 1.15076 0.140422593662249
1.8 "MN" 0.587786664902119 0 "MCLEOD" 45 27085 1.15076 0.140422593662249
9.9 "MN" 2.29253475714054 0 "MCLEOD" 45 27085 1.15076 0.140422593662249
2.3 "MN" 0.832909122935104 0 "MCLEOD" 45 27085 1.15076 0.140422593662249
4.4 "MN" 1.48160454092422 0 "MCLEOD" 45 27085 1.15076 0.140422593662249
2.8 "MN" 1.02961941718116 0 "MCLEOD" 45 27085 1.15076 0.140422593662249
1.1 "MN" 0.0953101798043249 1 "MCLEOD" 45 27085 1.15076 0.140422593662249
1.2 "MN" 0.182321556793955 0 "MCLEOD" 45 27085 1.15076 0.140422593662249
1.6 "MN" 0.470003629245736 1 "MCLEOD" 45 27085 1.15076 0.140422593662249
25.4 "MN" 3.23474917402449 1 "MCLEOD" 45 27085 1.15076 0.140422593662249
0 "MN" -2.30258509299405 1 "MCLEOD" 45 27085 1.15076 0.140422593662249
10.6 "MN" 2.36085400111802 0 "MCLEOD" 45 27085 1.15076 0.140422593662249
2.3 "MN" 0.832909122935104 0 "MEEKER" 46 27093 1.02424 0.0239508741557865
3.9 "MN" 1.3609765531356 0 "MEEKER" 46 27093 1.02424 0.0239508741557865
7.2 "MN" 1.97408102602201 0 "MEEKER" 46 27093 1.02424 0.0239508741557865
2.1 "MN" 0.741937344729377 0 "MEEKER" 46 27093 1.02424 0.0239508741557865
3.2 "MN" 1.16315080980568 0 "MEEKER" 46 27093 1.02424 0.0239508741557865
0.5 "MN" -0.693147180559945 1 "MILLE LACS" 47 27095 0.810536 -0.210059521766286
5.7 "MN" 1.7404661748405 0 "MILLE LACS" 47 27095 0.810536 -0.210059521766286
1.4 "MN" 0.336472236621213 0 "MORRISON" 48 27097 0.910987 -0.0932266518569275
2.1 "MN" 0.741937344729377 0 "MORRISON" 48 27097 0.910987 -0.0932266518569275
4.4 "MN" 1.48160454092422 0 "MORRISON" 48 27097 0.910987 -0.0932266518569275
2.4 "MN" 0.8754687373539 0 "MORRISON" 48 27097 0.910987 -0.0932266518569275
4.9 "MN" 1.58923520511658 0 "MORRISON" 48 27097 0.910987 -0.0932266518569275
3 "MN" 1.09861228866811 1 "MORRISON" 48 27097 0.910987 -0.0932266518569275
3 "MN" 1.09861228866811 0 "MORRISON" 48 27097 0.910987 -0.0932266518569275
2.8 "MN" 1.02961941718116 0 "MORRISON" 48 27097 0.910987 -0.0932266518569275
3.9 "MN" 1.3609765531356 0 "MORRISON" 48 27097 0.910987 -0.0932266518569275
10.9 "MN" 2.3887627892351 0 "MOWER" 49 27099 1.29814 0.260932470709068
6.4 "MN" 1.85629799036563 0 "MOWER" 49 27099 1.29814 0.260932470709068
2 "MN" 0.693147180559945 0 "MOWER" 49 27099 1.29814 0.260932470709068
3 "MN" 1.09861228866811 0 "MOWER" 49 27099 1.29814 0.260932470709068
4.5 "MN" 1.50407739677627 0 "MOWER" 49 27099 1.29814 0.260932470709068
2.1 "MN" 0.741937344729377 0 "MOWER" 49 27099 1.29814 0.260932470709068
8 "MN" 2.07944154167984 0 "MOWER" 49 27099 1.29814 0.260932470709068
1.3 "MN" 0.262364264467491 1 "MOWER" 49 27099 1.29814 0.260932470709068
9.2 "MN" 2.21920348405499 0 "MOWER" 49 27099 1.29814 0.260932470709068
1.1 "MN" 0.0953101798043249 1 "MOWER" 49 27099 1.29814 0.260932470709068
10.6 "MN" 2.36085400111802 0 "MOWER" 49 27099 1.29814 0.260932470709068
24 "MN" 3.17805383034795 0 "MOWER" 49 27099 1.29814 0.260932470709068
9.1 "MN" 2.2082744135228 0 "MOWER" 49 27099 1.29814 0.260932470709068
12.1 "MN" 2.4932054526027 0 "MURRAY" 50 27101 1.49011 0.398849942735755
8.1 "MN" 2.09186406167839 0 "NICOLLET" 51 27103 1.28152 0.248046873411091
10.8 "MN" 2.37954613413017 0 "NICOLLET" 51 27103 1.28152 0.248046873411091
4.2 "MN" 1.43508452528932 0 "NICOLLET" 51 27103 1.28152 0.248046873411091
15.7 "MN" 2.75366071235426 0 "NICOLLET" 51 27103 1.28152 0.248046873411091
5.4 "MN" 1.68639895357023 0 "NOBLES" 52 27105 1.49998 0.405451774685941
6.2 "MN" 1.82454929205105 0 "NOBLES" 52 27105 1.49998 0.405451774685941
9.7 "MN" 2.27212588550934 0 "NOBLES" 52 27105 1.49998 0.405451774685941
8.1 "MN" 2.09186406167839 0 "NORMAN" 53 27107 1.30372 0.265221716521598
1.6 "MN" 0.470003629245736 0 "NORMAN" 53 27107 1.30372 0.265221716521598
1.6 "MN" 0.470003629245736 1 "NORMAN" 53 27107 1.30372 0.265221716521598
6.4 "MN" 1.85629799036563 0 "OLMSTED" 54 27109 1.27526 0.24315007938984
4.4 "MN" 1.48160454092422 0 "OLMSTED" 54 27109 1.27526 0.24315007938984
11.2 "MN" 2.41591377830105 0 "OLMSTED" 54 27109 1.27526 0.24315007938984
10 "MN" 2.30258509299405 0 "OLMSTED" 54 27109 1.27526 0.24315007938984
4.5 "MN" 1.50407739677627 0 "OLMSTED" 54 27109 1.27526 0.24315007938984
8 "MN" 2.07944154167984 0 "OLMSTED" 54 27109 1.27526 0.24315007938984
2.3 "MN" 0.832909122935104 0 "OLMSTED" 54 27109 1.27526 0.24315007938984
3.2 "MN" 1.16315080980568 0 "OLMSTED" 54 27109 1.27526 0.24315007938984
5 "MN" 1.6094379124341 0 "OLMSTED" 54 27109 1.27526 0.24315007938984
4.1 "MN" 1.41098697371026 0 "OLMSTED" 54 27109 1.27526 0.24315007938984
1.1 "MN" 0.0953101798043249 0 "OLMSTED" 54 27109 1.27526 0.24315007938984
2 "MN" 0.693147180559945 0 "OLMSTED" 54 27109 1.27526 0.24315007938984
1.1 "MN" 0.0953101798043249 1 "OLMSTED" 54 27109 1.27526 0.24315007938984
2.9 "MN" 1.06471073699243 0 "OLMSTED" 54 27109 1.27526 0.24315007938984
2.1 "MN" 0.741937344729377 0 "OLMSTED" 54 27109 1.27526 0.24315007938984
7.8 "MN" 2.05412373369555 0 "OLMSTED" 54 27109 1.27526 0.24315007938984
3.8 "MN" 1.33500106673234 0 "OLMSTED" 54 27109 1.27526 0.24315007938984
2.5 "MN" 0.916290731874155 0 "OLMSTED" 54 27109 1.27526 0.24315007938984
2.9 "MN" 1.06471073699243 0 "OLMSTED" 54 27109 1.27526 0.24315007938984
1.7 "MN" 0.53062825106217 1 "OLMSTED" 54 27109 1.27526 0.24315007938984
2.5 "MN" 0.916290731874155 0 "OLMSTED" 54 27109 1.27526 0.24315007938984
9.4 "MN" 2.24070968927596 0 "OLMSTED" 54 27109 1.27526 0.24315007938984
0.6 "MN" -0.510825623765991 1 "OLMSTED" 54 27109 1.27526 0.24315007938984
2.7 "MN" 0.993251773010283 0 "OTTER TAIL" 55 27111 0.814867 -0.20473036924229
1.1 "MN" 0.0953101798043249 1 "OTTER TAIL" 55 27111 0.814867 -0.20473036924229
2.1 "MN" 0.741937344729377 1 "OTTER TAIL" 55 27111 0.814867 -0.20473036924229
12 "MN" 2.484906649788 0 "OTTER TAIL" 55 27111 0.814867 -0.20473036924229
12.6 "MN" 2.53369681395743 1 "OTTER TAIL" 55 27111 0.814867 -0.20473036924229
3.2 "MN" 1.16315080980568 0 "OTTER TAIL" 55 27111 0.814867 -0.20473036924229
4.2 "MN" 1.43508452528932 0 "OTTER TAIL" 55 27111 0.814867 -0.20473036924229
3.8 "MN" 1.33500106673234 0 "OTTER TAIL" 55 27111 0.814867 -0.20473036924229
3.7 "MN" 1.30833281965018 1 "PENNINGTON" 56 27113 0.928646 -0.0740276676859043
5.8 "MN" 1.75785791755237 0 "PENNINGTON" 56 27113 0.928646 -0.0740276676859043
0.3 "MN" -1.20397280432594 1 "PENNINGTON" 56 27113 0.928646 -0.0740276676859043
4.1 "MN" 1.41098697371026 0 "PINE" 57 27115 0.849343 -0.163292169547294
2.8 "MN" 1.02961941718116 0 "PINE" 57 27115 0.849343 -0.163292169547294
1.9 "MN" 0.641853886172395 0 "PINE" 57 27115 0.849343 -0.163292169547294
1.2 "MN" 0.182321556793955 1 "PINE" 57 27115 0.849343 -0.163292169547294
1.2 "MN" 0.182321556793955 0 "PINE" 57 27115 0.849343 -0.163292169547294
1.5 "MN" 0.405465108108164 0 "PINE" 57 27115 0.849343 -0.163292169547294
9.4 "MN" 2.24070968927596 0 "PIPESTONE" 58 27117 1.61382 0.478604039464906
1.7 "MN" 0.53062825106217 0 "PIPESTONE" 58 27117 1.61382 0.478604039464906
12.1 "MN" 2.4932054526027 0 "PIPESTONE" 58 27117 1.61382 0.478604039464906
4.3 "MN" 1.45861502269952 1 "PIPESTONE" 58 27117 1.61382 0.478604039464906
6.9 "MN" 1.93152141160321 0 "POLK" 59 27119 1.30488 0.266111082523638
1.4 "MN" 0.336472236621213 1 "POLK" 59 27119 1.30488 0.266111082523638
2.5 "MN" 0.916290731874155 1 "POLK" 59 27119 1.30488 0.266111082523638
9.6 "MN" 2.26176309847379 0 "POLK" 59 27119 1.30488 0.266111082523638
3.8 "MN" 1.33500106673234 0 "POPE" 60 27121 1.32465 0.281148273600784
3.4 "MN" 1.22377543162212 0 "POPE" 60 27121 1.32465 0.281148273600784
6.8 "MN" 1.91692261218206 0 "RAMSEY" 61 27123 0.658327 -0.418053510614464
3.6 "MN" 1.28093384546206 0 "RAMSEY" 61 27123 0.658327 -0.418053510614464
2.2 "MN" 0.78845736036427 0 "RAMSEY" 61 27123 0.658327 -0.418053510614464
2.6 "MN" 0.955511445027436 0 "RAMSEY" 61 27123 0.658327 -0.418053510614464
2.1 "MN" 0.741937344729377 0 "RAMSEY" 61 27123 0.658327 -0.418053510614464
7 "MN" 1.94591014905531 0 "RAMSEY" 61 27123 0.658327 -0.418053510614464
1.2 "MN" 0.182321556793955 0 "RAMSEY" 61 27123 0.658327 -0.418053510614464
3.8 "MN" 1.33500106673234 0 "RAMSEY" 61 27123 0.658327 -0.418053510614464
3.5 "MN" 1.25276296849537 0 "RAMSEY" 61 27123 0.658327 -0.418053510614464
4.2 "MN" 1.43508452528932 0 "RAMSEY" 61 27123 0.658327 -0.418053510614464
1.6 "MN" 0.470003629245736 1 "RAMSEY" 61 27123 0.658327 -0.418053510614464
2.8 "MN" 1.02961941718116 1 "RAMSEY" 61 27123 0.658327 -0.418053510614464
8.6 "MN" 2.15176220325946 0 "RAMSEY" 61 27123 0.658327 -0.418053510614464
6.2 "MN" 1.82454929205105 0 "RAMSEY" 61 27123 0.658327 -0.418053510614464
5.2 "MN" 1.64865862558738 0 "RAMSEY" 61 27123 0.658327 -0.418053510614464
2.7 "MN" 0.993251773010283 0 "RAMSEY" 61 27123 0.658327 -0.418053510614464
1.2 "MN" 0.182321556793955 0 "RAMSEY" 61 27123 0.658327 -0.418053510614464
3.5 "MN" 1.25276296849537 0 "RAMSEY" 61 27123 0.658327 -0.418053510614464
5.5 "MN" 1.70474809223843 0 "RAMSEY" 61 27123 0.658327 -0.418053510614464
10.1 "MN" 2.31253542384721 1 "RAMSEY" 61 27123 0.658327 -0.418053510614464
5.5 "MN" 1.70474809223843 0 "RAMSEY" 61 27123 0.658327 -0.418053510614464
1.2 "MN" 0.182321556793955 0 "RAMSEY" 61 27123 0.658327 -0.418053510614464
4.9 "MN" 1.58923520511658 0 "RAMSEY" 61 27123 0.658327 -0.418053510614464
4 "MN" 1.38629436111989 0 "RAMSEY" 61 27123 0.658327 -0.418053510614464
3.5 "MN" 1.25276296849537 0 "RAMSEY" 61 27123 0.658327 -0.418053510614464
2.5 "MN" 0.916290731874155 0 "RAMSEY" 61 27123 0.658327 -0.418053510614464
1.2 "MN" 0.182321556793955 0 "RAMSEY" 61 27123 0.658327 -0.418053510614464
2.7 "MN" 0.993251773010283 0 "RAMSEY" 61 27123 0.658327 -0.418053510614464
1.7 "MN" 0.53062825106217 0 "RAMSEY" 61 27123 0.658327 -0.418053510614464
3.1 "MN" 1.1314021114911 0 "RAMSEY" 61 27123 0.658327 -0.418053510614464
